DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	6p22.1	6	28744470		RPSAP2 - NOP56P1	ENSG00000237425	ENSG00000235559		11566	39163	rs1233578-?	rs1233578	0	1233578	intergenic_variant	1	0.1511	1E-8	8.0		0.017132811	[0.011-0.023] unit increase	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	7p22.3	7	1817033		MAD1L1			ENSG00000002822			rs6973700-?	rs6973700	0	6973700	non_coding_transcript_exon_variant	0	0.2376	1E-8	8.0		0.014928917	[0.0098-0.0201] unit increase	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	22q12.2	22	30866918		OSBP2			ENSG00000184792			rs73154693-?	rs73154693	0	73154693	intron_variant	0	0.08549	2E-8	7.698970004336019		0.021740383	[0.014-0.029] unit increase	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	7p22.3	7	1822547		MAD1L1			ENSG00000002822			rs55995895-?	rs55995895	0	55995895	intron_variant	0	0.1899	3E-8	7.522878745280337		0.016237041	[0.011-0.022] unit decrease	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	2q11.2	2	99863501		AFF3			ENSG00000144218			rs1346622-?	rs1346622	0	1346622	intron_variant	0	0.4314	3E-8	7.522878745280337		0.012047328	[0.0078-0.0163] unit decrease	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	6p22.2	6	26466164		BTN2A1			ENSG00000112763			rs1977200-?	rs1977200	0	1977200	intron_variant	0	0.2445	3E-8	7.522878745280337		0.014036023	[0.0091-0.019] unit increase	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
2023-11-14	37218628	Zhou S	2023-05-23	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/37218628	Investigating the shared genetic architecture of post-traumatic stress disorder and gastrointestinal tract disorders: a genome-wide cross-trait analysis.	Post-traumatic stress disorder (MTAG)	at least 23,212 European ancestry cases, at least 151,447 European ancestry controls (MTAG boosted by gastrointestinal tract disorder samples)	NA	8q21.3	8	89315918		RPSAP74 - KRT8P4	ENSG00000253621	ENSG00000248231		72125	96703	rs1383037-?	rs1383037	0	1383037	intergenic_variant	1	0.3569	3E-8	7.522878745280337		0.012624002	[0.0082-0.0171] unit increase	NR [6443162] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90297545	Genome-wide genotyping array
2016-12-21	27167565	Stein MB	2016-05-11	JAMA Psychiatry	www.ncbi.nlm.nih.gov/pubmed/27167565	Genome-wide Association Studies of Posttraumatic Stress Disorder in 2 Cohorts of US Army Soldiers.	Post-traumatic stress disorder	2140 European ancestry cases, 497 African American ancestry cases, 530 Latino American ancestry cases, 2909 European ancestry trauma-exposed controls, 815 African American ancestry trauma-exposed controls, 883 Latino American ancestry trauma-exposed controls.	672 European ancestry cases, 97 African American ancestry cases, 178 Latino American ancestry cases, 3335 European ancestry trauma-exposed controls, 570 African American ancestry trauma-exposed controls, 1064 Latino American ancestry trauma-exposed controls.	5q11.2	5	56211219	ANKRD55	ANKRD55			ENSG00000164512			rs159572-A	rs159572	0	159572	intron_variant	0	NR	6E-8	7.221848749616356	African Americans	1.51	[1.3-1.75]	Illumina [664457] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST003495	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder	182,199 European ancestry individuals	NA	1p34.3	1	35222940		Y_RNA - ZMYM4	ENSG00000202522	ENSG00000146463		26878	45769	rs72657988-T	rs72657988	0	72657988	regulatory_region_variant	1	0.08	1E-10	10.0		6.44	Z score increase	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095185	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder	182,199 European ancestry individuals	NA	6p22.1	6	28580897		SCAND3			ENSG00000232040			rs146918648-A	rs146918648	0	146918648	intron_variant	0	0.04	2E-9	8.698970004336019		6.04	Z score increase	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095185	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder	182,199 European ancestry individuals	NA	7p15.3	7	24659710		PALS2			ENSG00000105926			rs2721816-A	rs2721816	0	2721816	intron_variant	0	0.82	1E-7	7.0		5.27	Z score decrease	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095185	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder	182,199 European ancestry individuals	NA	7q31.1	7	114503352		FOXP2			ENSG00000128573			rs10266297-T	rs10266297	0	10266297	intron_variant	0	0.59	7E-8	7.154901959985743		5.38	Z score increase	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095185	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder	182,199 European ancestry individuals	NA	9q22.31	9	93490887		FAM120A			ENSG00000048828			rs10821140-A	rs10821140	0	10821140	intron_variant	0	0.35	1E-8	8.0		5.71	Z score decrease	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095185	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder	182,199 European ancestry individuals	NA	5q34	5	165095815		LINC03000			ENSG00000241956			rs11957630-A	rs11957630	0	11957630	intron_variant	0	0.47	7E-8	7.154901959985743		5.4	Z score decrease	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095185	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder (MTAG)	217,491 European ancestry individuals	NA	1p34.3	1	35222940		Y_RNA - ZMYM4	ENSG00000202522	ENSG00000146463		26878	45769	rs72657988-T	rs72657988	0	72657988	regulatory_region_variant	1	0.08	9E-8	7.045757490560675		5.34	Z score increase	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095187	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder (MTAG)	217,491 European ancestry individuals	NA	6p22.1	6	28580897		SCAND3			ENSG00000232040			rs146918648-A	rs146918648	0	146918648	intron_variant	0	0.04	8E-11	10.096910013008056		6.5	Z score increase	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095187	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder (MTAG)	217,491 European ancestry individuals	NA	7p15.3	7	24659710		PALS2			ENSG00000105926			rs2721816-A	rs2721816	0	2721816	intron_variant	0	0.82	7E-9	8.154901959985743		5.8	Z score decrease	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095187	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder (MTAG)	217,491 European ancestry individuals	NA	7q31.1	7	114503352		FOXP2			ENSG00000128573			rs10266297-T	rs10266297	0	10266297	intron_variant	0	0.59	2E-11	10.698970004336019		6.72	Z score increase	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095187	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder (MTAG)	217,491 European ancestry individuals	NA	9q22.31	9	93490887		FAM120A			ENSG00000048828			rs10821140-A	rs10821140	0	10821140	intron_variant	0	0.35	2E-9	8.698970004336019		6.02	Z score decrease	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095187	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder (MTAG)	217,491 European ancestry individuals	NA	2p24.1	2	22220968		RN7SL117P - RNA5SP87	ENSG00000264192	ENSG00000206882		297680	117918	rs4557006-A	rs4557006	0	4557006	intron_variant	1	NR	6E-9	8.221848749616356		5.83	Z score increase	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095187	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder (MTAG)	217,491 European ancestry individuals	NA	5q33.3	5	156425056		SGCD			ENSG00000170624			rs1504930-T	rs1504930	0	1504930	intron_variant	0	NR	3E-8	7.522878745280337		5.58	Z score decrease	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095187	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder (MTAG)	217,491 European ancestry individuals	NA	16p12.1	16	25406069		ZKSCAN2-DT - LINC02191	ENSG00000274925	ENSG00000261636		145003	13743	rs8059002-T	rs8059002	0	8059002	intergenic_variant	1	NR	5E-8	7.301029995663981		5.46	Z score decrease	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095187	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder (MTAG)	217,491 European ancestry individuals	NA	20q13.13	20	49084772		CSE1L			ENSG00000124207			rs7264419-A	rs7264419	0	7264419	intron_variant	0	NR	5E-9	8.301029995663981		5.85	Z score decrease	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095187	Genome-wide genotyping array
2022-10-18	34865855	Maihofer AX	2021-09-28	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34865855	Enhancing Discovery of Genetic Variants for Posttraumatic Stress Disorder Through Integration of Quantitative Phenotypes and Trauma Exposure Information.	Post-traumatic stress disorder (MTAG)	217,491 European ancestry individuals	NA	5q21.3	5	108132107		FBXL17			ENSG00000145743			rs182288-T	rs182288	0	182288	intron_variant	0	0.32	7E-8	7.154901959985743		5.39	Z score increase	Affymetrix, Illumina [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90095187	Genome-wide genotyping array
2019-12-17	31594949	Nievergelt CM	2019-10-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31594949	International meta-analysis of PTSD genome-wide association studies identifies sex- and ancestry-specific genetic risk loci.	Post-traumatic stress disorder	23,212 European ancestry cases, 4,363 African ancestry cases, 1,981 Latino and Native American ancestry cases, 151,447 European ancestry controls, 10,976 African ancestry controls, 3,722 Latino and Native American ancestry controls	NA	13q21.1	13	55185074	NR	MIR5007 - HNF4GP1	ENSG00000264387	ENSG00000228611		10526	814126	rs115539978-T	rs115539978	0	115539978	intergenic_variant	1	NR	3E-8	7.522878745280337	(African)	1.33	[1.20-1.47]	Affymetrix, Illumina [~ 1175791] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST009315	Genome-wide genotyping array
2019-12-17	31594949	Nievergelt CM	2019-10-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31594949	International meta-analysis of PTSD genome-wide association studies identifies sex- and ancestry-specific genetic risk loci.	Post-traumatic stress disorder	23,212 European ancestry cases, 4,363 African ancestry cases, 1,981 Latino and Native American ancestry cases, 151,447 European ancestry controls, 10,976 African ancestry controls, 3,722 Latino and Native American ancestry controls	NA	6p21.33	6	31326513	NR	LINC02571 - HLA-B	ENSG00000256166	ENSG00000234745		24871	27359	rs142174523-G	rs142174523	0	142174523	intron_variant	1	NR	4E-8	7.3979400086720375	(African, male)	1.3157895	[1.19-1.45]	Affymetrix, Illumina [~ 1175791] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST009315	Genome-wide genotyping array
2019-12-17	31594949	Nievergelt CM	2019-10-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31594949	International meta-analysis of PTSD genome-wide association studies identifies sex- and ancestry-specific genetic risk loci.	Post-traumatic stress disorder	23,212 European ancestry cases, 4,363 African ancestry cases, 1,981 Latino and Native American ancestry cases, 151,447 European ancestry controls, 10,976 African ancestry controls, 3,722 Latino and Native American ancestry controls	NA	1p36.21	1	15109728	NR	KAZN			ENSG00000189337			rs148757321-CTGTG	rs148757321	0	148757321	intron_variant	0	NR	4E-8	7.3979400086720375	(EA, male)	1.18	[1.11-1.26]	Affymetrix, Illumina [~ 1175791] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST009315	Genome-wide genotyping array
2019-12-17	31594949	Nievergelt CM	2019-10-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31594949	International meta-analysis of PTSD genome-wide association studies identifies sex- and ancestry-specific genetic risk loci.	Post-traumatic stress disorder	23,212 European ancestry cases, 4,363 African ancestry cases, 1,981 Latino and Native American ancestry cases, 151,447 European ancestry controls, 10,976 African ancestry controls, 3,722 Latino and Native American ancestry controls	NA	6q25.3	6	157368301	NR	TMEM242-DT - ZDHHC14	ENSG00000271040	ENSG00000175048		43824	12832	rs34517852-A	rs34517852	0	34517852	intergenic_variant	1	NR	3E-9	8.522878745280337	(EA)	1.12	[1.08-1.16]	Affymetrix, Illumina [~ 1175791] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST009315	Genome-wide genotyping array
2019-12-17	31594949	Nievergelt CM	2019-10-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31594949	International meta-analysis of PTSD genome-wide association studies identifies sex- and ancestry-specific genetic risk loci.	Post-traumatic stress disorder	23,212 European ancestry cases, 4,363 African ancestry cases, 1,981 Latino and Native American ancestry cases, 151,447 European ancestry controls, 10,976 African ancestry controls, 3,722 Latino and Native American ancestry controls	NA	1p36.21	1	15107763	NR	KAZN			ENSG00000189337			rs518152-G	rs518152	0	518152	intron_variant	0	NR	3E-7	6.522878745280337	(EA, male)	1.1627907	NR	Affymetrix, Illumina [~ 1175791] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST009315	Genome-wide genotyping array
2019-12-17	31594949	Nievergelt CM	2019-10-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31594949	International meta-analysis of PTSD genome-wide association studies identifies sex- and ancestry-specific genetic risk loci.	Post-traumatic stress disorder	23,212 European ancestry cases, 4,363 African ancestry cases, 1,981 Latino and Native American ancestry cases, 151,447 European ancestry controls, 10,976 African ancestry controls, 3,722 Latino and Native American ancestry controls	NA	19q13.42	19	53485588	NR	ZNF813			ENSG00000198346			rs571848662-TATAC	rs571848662	0	571848662	intron_variant	0	NR	3E-6	5.522878745280337	(EA)	1.0869565	NR	Affymetrix, Illumina [~ 1175791] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST009315	Genome-wide genotyping array
2019-12-17	31594949	Nievergelt CM	2019-10-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31594949	International meta-analysis of PTSD genome-wide association studies identifies sex- and ancestry-specific genetic risk loci.	Post-traumatic stress disorder	23,212 European ancestry cases, 4,363 African ancestry cases, 1,981 Latino and Native American ancestry cases, 151,447 European ancestry controls, 10,976 African ancestry controls, 3,722 Latino and Native American ancestry controls	NA	6q26	6	161742474	NR	PRKN			ENSG00000185345			rs9364611-C	rs9364611	0	9364611	intron_variant	0	NR	4E-8	7.3979400086720375	(EA)	1.1363636	[1.09-1.18]	Affymetrix, Illumina [~ 1175791] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST009315	Genome-wide genotyping array
