DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	8q12.1	8	59783967		RNA5SP267 - SLC2A13P1	ENSG00000201763	ENSG00000254954		327957	357854	rs1473594-?	rs1473594	0	1473594	intergenic_variant	1	NR	1E-8	8.0		0.0195	NR unit decrease	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	8q24.3	8	142231572		TSNARE1			ENSG00000171045			rs4129585-?	rs4129585	0	4129585	intron_variant	0	NR	4E-12	11.397940008672037		0.0239	NR unit decrease	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	9q21.32	9	83814390		GKAP1			ENSG00000165113			rs295268-?	rs295268	0	295268	intron_variant	0	NR	6E-10	9.221848749616356		0.0212	NR unit increase	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	10q21.2	10	62050693		ARID5B			ENSG00000150347			rs713240-?	rs713240	0	713240	intron_variant	0	NR	5E-9	8.301029995663981		0.0201	NR unit decrease	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	10q24.32	10	102880295		AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316			rs12244388-?	rs12244388	0	12244388	intron_variant	0	NR	4E-8	7.3979400086720375		0.0189	NR unit decrease	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	12p13.33	12	2299028		CACNA1C			ENSG00000151067			rs4298967-?	rs4298967	0	4298967	intron_variant	0	NR	1E-11	11.0		0.0234	NR unit decrease	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	12q13.3	12	57094031		NAB2			ENSG00000166886			rs324017-?	rs324017	0	324017	intron_variant	0	NR	3E-9	8.522878745280337		0.0205	NR unit increase	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	12q21.33	12	89378126		DUSP6 - POC1B	ENSG00000139318	ENSG00000139323		25625	41592	rs704061-?	rs704061	0	704061	intron_variant	1	NR	2E-8	7.698970004336019		0.0194	NR unit decrease	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	12q23.3	12	108224853		WSCD2			ENSG00000075035			rs3764002-?	rs3764002	0	3764002	missense_variant	0	NR	3E-10	9.522878745280337		0.0217	NR unit increase	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	12q24.31	12	123192216		MPHOSPH9			ENSG00000051825			rs2102949-?	rs2102949	0	2102949	intron_variant	0	NR	2E-13	12.698970004336019		0.0252	NR unit decrease	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	14q12	14	29018462		LINC02326			ENSG00000257523			rs11844846-?	rs11844846	0	11844846	intron_variant	0	NR	4E-8	7.3979400086720375		0.0188	NR unit increase	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	14q32.33	14	103798325		PPP1R13B			ENSG00000088808			rs8009147-?	rs8009147	0	8009147	intron_variant	0	NR	5E-9	8.301029995663981		0.02	NR unit increase	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	15q21.1	15	47495773		SEMA6D			ENSG00000137872			rs12592235-?	rs12592235	0	12592235	intron_variant	0	NR	1E-8	8.0		0.0197	NR unit decrease	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	15q22.2	15	61561804		RORA - LINC02349	ENSG00000069667	ENSG00000259284		332502	167961	rs12898315-?	rs12898315	0	12898315	intron_variant	1	NR	1E-10	10.0		0.0221	NR unit increase	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	17p11.2	17	17807956		RAI1			ENSG00000108557			rs4925114-?	rs4925114	0	4925114	intron_variant	0	NR	3E-9	8.522878745280337		0.0204	NR unit decrease	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	18q21.2	18	55396488		TCF4			ENSG00000196628			rs17594665-?	rs17594665	0	17594665	intron_variant	0	NR	6E-9	8.221848749616356		0.02	NR unit increase	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	19q12	19	30496516		ZNF536			ENSG00000198597			rs2053079-?	rs2053079	0	2053079	intron_variant	0	NR	3E-8	7.522878745280337		0.019	NR unit increase	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	19q13.33	19	48704000		FUT2			ENSG00000176920			rs603985-?	rs603985	0	603985	3_prime_UTR_variant	0	NR	3E-8	7.522878745280337		0.019	NR unit increase	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	20p13	20	1527453		SIRPB2 - RNU6-917P	ENSG00000196209	ENSG00000252103		35866	1603	rs2263655-?	rs2263655	0	2263655	intron_variant	1	NR	8E-10	9.096910013008056		0.0211	NR unit increase	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	20q11.23	20	38797937		ACTR5 - PPP1R16B	ENSG00000101442	ENSG00000101445		25417	7760	rs6071524-?	rs6071524	0	6071524	intergenic_variant	1	NR	3E-11	10.522878745280337		0.0229	NR unit increase	NR [4428082] (imputed)	N	attention deficit hyperactivity disorder, schizophrenia	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0005090	GCST90016618	Genome-wide genotyping array
2020-07-20	32595297	Kweon K	2018-04-01	Soa Chongsonyon Chongsin Uihak	www.ncbi.nlm.nih.gov/pubmed/32595297	Genome-Wide Analysis Reveals Four Novel Loci for Attention-Deficit Hyperactivity Disorder in Korean Youths.	Attention deficit hyperactivity disorder (inattention symptoms)	71 Korean ancestry ADHD child cases, 64 Korean ancestry child controls	NA	3p25.3	3	9464601	SETD5	SETD5			ENSG00000168137			rs117354149 -C	rs117354149	0	117354149	missense_variant	0	0.085	3E-6	5.522878745280337				Affymetrix [525356]	N	attention deficit hyperactivity disorder	http://www.ebi.ac.uk/efo/EFO_0003888	GCST010221	Genome-wide genotyping array
2020-07-20	32595297	Kweon K	2018-04-01	Soa Chongsonyon Chongsin Uihak	www.ncbi.nlm.nih.gov/pubmed/32595297	Genome-Wide Analysis Reveals Four Novel Loci for Attention-Deficit Hyperactivity Disorder in Korean Youths.	Attention deficit hyperactivity disorder (inattention symptoms)	71 Korean ancestry ADHD child cases, 64 Korean ancestry child controls	NA	13q32.3	13	100749970	NALCN-AS1	NALCN-AS1			ENSG00000233009			rs9513794-T	rs9513794	0	9513794	intron_variant	0	0.326	8E-6	5.096910013008056				Affymetrix [525356]	N	attention deficit hyperactivity disorder	http://www.ebi.ac.uk/efo/EFO_0003888	GCST010221	Genome-wide genotyping array
2020-07-20	32595297	Kweon K	2018-04-01	Soa Chongsonyon Chongsin Uihak	www.ncbi.nlm.nih.gov/pubmed/32595297	Genome-Wide Analysis Reveals Four Novel Loci for Attention-Deficit Hyperactivity Disorder in Korean Youths.	Attention deficit hyperactivity disorder (hyperactivity-impulsivity symptoms)	71 Korean ancestry ADHD child cases, 64 Korean ancestry child controls	NA	12p13.33	12	1340033	ERC1	ERC1			ENSG00000082805			rs61913097-C	rs61913097	0	61913097	intron_variant	0	0.182	3E-6	5.522878745280337				Affymetrix [525356]	N	attention deficit hyperactivity disorder	http://www.ebi.ac.uk/efo/EFO_0003888	GCST010220	Genome-wide genotyping array
2020-07-20	32595297	Kweon K	2018-04-01	Soa Chongsonyon Chongsin Uihak	www.ncbi.nlm.nih.gov/pubmed/32595297	Genome-Wide Analysis Reveals Four Novel Loci for Attention-Deficit Hyperactivity Disorder in Korean Youths.	Attention deficit hyperactivity disorder (hyperactivity-impulsivity symptoms)	71 Korean ancestry ADHD child cases, 64 Korean ancestry child controls	NA	3q26.33	3	181538459	SOX2-OT	SOX2-OT			ENSG00000242808			rs11917999-G	rs11917999	0	11917999	intron_variant	0	0.222	4E-6	5.3979400086720375				Affymetrix [525356]	N	attention deficit hyperactivity disorder	http://www.ebi.ac.uk/efo/EFO_0003888	GCST010220	Genome-wide genotyping array
2020-07-20	32595297	Kweon K	2018-04-01	Soa Chongsonyon Chongsin Uihak	www.ncbi.nlm.nih.gov/pubmed/32595297	Genome-Wide Analysis Reveals Four Novel Loci for Attention-Deficit Hyperactivity Disorder in Korean Youths.	Attention deficit hyperactivity disorder (hyperactivity-impulsivity symptoms)	71 Korean ancestry ADHD child cases, 64 Korean ancestry child controls	NA	10q26.13	10	121570923	FGFR2	FGFR2			ENSG00000066468			rs117059665-T	rs117059665	0	117059665	intron_variant	0	0.048	5E-6	5.301029995663981				Affymetrix [525356]	N	attention deficit hyperactivity disorder	http://www.ebi.ac.uk/efo/EFO_0003888	GCST010220	Genome-wide genotyping array
2020-07-20	32595297	Kweon K	2018-04-01	Soa Chongsonyon Chongsin Uihak	www.ncbi.nlm.nih.gov/pubmed/32595297	Genome-Wide Analysis Reveals Four Novel Loci for Attention-Deficit Hyperactivity Disorder in Korean Youths.	Attention deficit hyperactivity disorder (hyperactivity-impulsivity symptoms)	71 Korean ancestry ADHD child cases, 64 Korean ancestry child controls	NA	12q23.1	12	100981868	ANO4	ANO4			ENSG00000151572			rs609728-T	rs609728	0	609728	intron_variant	0	0.164	6E-6	5.221848749616356				Affymetrix [525356]	N	attention deficit hyperactivity disorder	http://www.ebi.ac.uk/efo/EFO_0003888	GCST010220	Genome-wide genotyping array
2020-07-20	32595297	Kweon K	2018-04-01	Soa Chongsonyon Chongsin Uihak	www.ncbi.nlm.nih.gov/pubmed/32595297	Genome-Wide Analysis Reveals Four Novel Loci for Attention-Deficit Hyperactivity Disorder in Korean Youths.	Attention deficit hyperactivity disorder (hyperactivity-impulsivity symptoms)	71 Korean ancestry ADHD child cases, 64 Korean ancestry child controls	NA	3q26.32	3	176923607	TBL1XR1, LINC01209	LINC01208 - MTND5P15	ENSG00000223715	ENSG00000231888		55769	87112	rs74490514-T	rs74490514	0	74490514	intergenic_variant	1	0.038	9E-6	5.045757490560675				Affymetrix [525356]	N	attention deficit hyperactivity disorder	http://www.ebi.ac.uk/efo/EFO_0003888	GCST010220	Genome-wide genotyping array
2020-07-20	32595297	Kweon K	2018-04-01	Soa Chongsonyon Chongsin Uihak	www.ncbi.nlm.nih.gov/pubmed/32595297	Genome-Wide Analysis Reveals Four Novel Loci for Attention-Deficit Hyperactivity Disorder in Korean Youths.	Attention deficit hyperactivity disorder (inattention symptoms)	27 Korean ancestry child sibling pairs	NA	1p36.23	1	7592327	CAMTA1	CAMTA1			ENSG00000171735			rs6699651-T	rs6699651	0	6699651	intron_variant	0	0.106	8E-7	6.096910013008056				Affymetrix [432921]	N	attention deficit hyperactivity disorder	http://www.ebi.ac.uk/efo/EFO_0003888	GCST010219	Genome-wide genotyping array
2020-07-20	32595297	Kweon K	2018-04-01	Soa Chongsonyon Chongsin Uihak	www.ncbi.nlm.nih.gov/pubmed/32595297	Genome-Wide Analysis Reveals Four Novel Loci for Attention-Deficit Hyperactivity Disorder in Korean Youths.	Attention deficit hyperactivity disorder (inattention symptoms)	27 Korean ancestry child sibling pairs	NA	1p36.22	1	11543006	PTCHD2	DISP3 - LINC01647	ENSG00000204624	ENSG00000235643		5455	66462	rs2817619-T	rs2817619	0	2817619	intergenic_variant	1	0.442	6E-7	6.221848749616356				Affymetrix [432921]	N	attention deficit hyperactivity disorder	http://www.ebi.ac.uk/efo/EFO_0003888	GCST010219	Genome-wide genotyping array
2020-07-20	32595297	Kweon K	2018-04-01	Soa Chongsonyon Chongsin Uihak	www.ncbi.nlm.nih.gov/pubmed/32595297	Genome-Wide Analysis Reveals Four Novel Loci for Attention-Deficit Hyperactivity Disorder in Korean Youths.	Attention deficit hyperactivity disorder (inattention symptoms)	27 Korean ancestry child sibling pairs	NA	1p33	1	48156510	SKINTL, SLC5A9	LINC02794 - SKINT1L	ENSG00000226133	ENSG00000242267		64774	5289	rs214220-C	rs214220	0	214220	intron_variant	1	0.5	1E-6	6.0				Affymetrix [432921]	N	attention deficit hyperactivity disorder	http://www.ebi.ac.uk/efo/EFO_0003888	GCST010219	Genome-wide genotyping array
